project_id,project_name,ministry,city,budget_usd,start_date,end_date,status,lead_official
PJ827,Halabja Smart Education Project 827,M216,Halabja,20880370,2025-07-09,2029-07-06,active,Dr. Naz Ihsan Saeed
PJ828,Sulaymaniyah Regional Infrastructure Project 828,M010,Sulaymaniyah,85872855,2023-04-01,2027-05-05,planned,Gen. Wrya Hama Saeed
PJ829,Halabja Smart Transport Project 829,M022,Halabja,9906515,2025-11-04,2027-06-07,planned,Gen. Xezal Sherzad Salih
PJ830,Sulaymaniyah Regional Health Project 830,M686,Sulaymaniyah,22477924,2025-11-14,2027-10-04,delayed,Eng. Naz Rizgar Karim
PJ831,Sulaymaniyah Smart Culture Project 831,M603,Sulaymaniyah,80327189,2023-02-18,2026-09-11,completed,Dr. Zeynep Salam Mustafa
PJ832,Duhok Public Security Project 832,M352,Duhok,48147284,2025-09-29,2029-11-25,active,Eng. Zeynep Barzan Faris
PJ833,Duhok Public Water Project 833,M705,Duhok,76273923,2022-11-20,2024-09-23,planned,Eng. Baran Ihsan Faris
PJ834,Duhok Regional Security Project 834,M155,Duhok,96491051,2022-02-13,2027-01-18,active,Dr. Yara Rizgar Karim
PJ835,Sulaymaniyah Digital Security Project 835,M231,Sulaymaniyah,110723744,2022-09-30,2027-01-23,active,Dr. Mazin Saeed Omar
PJ836,Erbil Digital Transport Project 836,M594,Erbil,53547554,2023-05-03,2024-05-31,completed,Dr. Azad Jamal Othman
PJ837,Sulaymaniyah National Health Project 837,M299,Sulaymaniyah,45161644,2025-05-21,2025-12-07,delayed,Eng. Helin Karim Said
PJ838,Halabja Digital Energy Project 838,M227,Halabja,93903881,2023-11-18,2027-07-07,delayed,Dr. Randa Farhad Taha
PJ839,Zakho Public Infrastructure Project 839,M833,Zakho,16853232,2024-01-09,2024-09-25,delayed,Eng. Pishtiwan Jalal Mahmoud
PJ840,Erbil National Culture Project 840,M541,Erbil,83212866,2024-10-31,2027-01-20,delayed,Eng. Vian Bakr Kadir
PJ841,Zakho Public Infrastructure Project 841,M652,Zakho,34134670,2023-09-06,2026-01-16,active,Gen. Bestun Aziz Saeed
PJ842,Erbil Public Health Project 842,M784,Erbil,88577487,2024-03-04,2027-04-11,delayed,Dr. Hawkar Mustafa Faris
PJ843,Zakho Smart Housing Project 843,M291,Zakho,85275442,2025-02-18,2029-10-05,active,Eng. Kamaran Latif Karimi
PJ844,Duhok Digital Health Project 844,M394,Duhok,91282799,2024-03-21,2025-01-27,planned,Eng. Avan Aziz Saeed
PJ845,Duhok Regional Security Project 845,M862,Duhok,25140889,2024-08-24,2025-12-01,delayed,Dr. Shilan Ihsan Othman
PJ846,Erbil Public Security Project 846,M312,Erbil,67592640,2024-06-08,2027-12-14,delayed,Gen. Wrya Hama Ahmad
PJ847,Duhok Public Housing Project 847,M493,Duhok,53274214,2025-08-04,2027-03-13,planned,Dr. Jalal Kamaran Rashid
PJ848,Erbil National Transport Project 848,M725,Erbil,87807329,2024-06-29,2026-02-25,delayed,Dr. Chnar Jalal Salih
PJ849,Halabja Public Energy Project 849,M105,Halabja,15583427,2022-02-03,2026-08-30,planned,Dr. Dashni Sherzad Karim
PJ850,Halabja Digital Security Project 850,M944,Halabja,78373206,2024-10-31,2026-01-30,completed,Gen. Vian Nawzad Aziz
PJ851,Duhok National Infrastructure Project 851,M251,Duhok,45220000,2022-10-01,2027-01-20,planned,Dr. Rebaz Rizgar Aziz
PJ852,Halabja Digital Water Project 852,M416,Halabja,109966295,2022-02-17,2025-03-07,delayed,Gen. Sardar Bakr Karimi
PJ853,Zakho Integrated Education Project 853,M406,Zakho,84387174,2023-10-12,2026-06-13,active,Gen. Hawkar Sherzad Karim
PJ854,Sulaymaniyah Digital Housing Project 854,M384,Sulaymaniyah,16899607,2025-08-24,2026-05-09,active,Eng. Bestun Bakr Nasser
PJ855,Erbil Regional Infrastructure Project 855,M833,Erbil,111839524,2023-07-05,2027-07-07,completed,Eng. Pishtiwan Jalal Mahmoud
PJ856,Erbil Public Water Project 856,M112,Erbil,1438850,2022-02-17,2023-03-03,active,Gen. Karwan Hama Hama
PJ857,Halabja Regional Transport Project 857,M640,Halabja,118030602,2024-08-19,2026-01-28,planned,Dr. Nawzad Latif Kadir
PJ858,Zakho Regional Water Project 858,M147,Zakho,108419233,2022-07-28,2025-05-28,delayed,Dr. Azad Aryan Kadir
PJ859,Erbil Digital Water Project 859,M869,Erbil,113244333,2024-01-10,2027-09-25,completed,Eng. Mazin Farhad Mahmoud
PJ860,Duhok Digital Energy Project 860,M081,Duhok,78729002,2024-10-15,2029-05-19,planned,Eng. Naz Aziz Rashid
PJ861,Sulaymaniyah Integrated Education Project 861,M267,Sulaymaniyah,88250669,2023-05-31,2026-07-02,completed,Dr. Avan Karim Nasser
PJ862,Halabja Public Water Project 862,M554,Halabja,83482618,2022-07-16,2026-07-13,planned,Gen. Shilan Omar Nuri
PJ863,Duhok Smart Culture Project 863,M773,Duhok,40787737,2024-05-27,2026-09-21,planned,Dr. Nawzad Jalal Saeed
PJ864,Duhok National Health Project 864,M698,Duhok,106569752,2024-02-15,2025-10-19,planned,Eng. Alan Kamaran Nuri
PJ865,Sulaymaniyah Public Culture Project 865,M031,Sulaymaniyah,69644573,2023-01-14,2027-02-18,completed,Dr. Randa Omar Ali
PJ866,Halabja Public Transport Project 866,M688,Halabja,15107401,2025-03-18,2028-05-31,planned,Eng. Randa Rizgar Karimi
PJ867,Zakho National Water Project 867,M130,Zakho,18926407,2023-04-09,2027-08-22,delayed,Gen. Narin Rizgar Tahir
PJ868,Halabja National Culture Project 868,M898,Halabja,22563228,2022-01-22,2026-05-11,delayed,Eng. Zeynep Rebaz Taha
PJ869,Duhok National Infrastructure Project 869,M100,Duhok,89975893,2023-01-30,2027-04-15,delayed,Eng. Zeynep Nawzad Mustafa
PJ870,Sulaymaniyah National Education Project 870,M358,Sulaymaniyah,105073483,2022-03-23,2022-10-12,active,Eng. Rozhan Jalal Said
PJ871,Sulaymaniyah Public Culture Project 871,M297,Sulaymaniyah,7090991,2025-10-04,2028-07-28,planned,Gen. Kavar Omar Ahmad
PJ872,Sulaymaniyah Integrated Housing Project 872,M557,Sulaymaniyah,67456043,2023-10-10,2025-08-04,active,Dr. Jalal Salam Hama
PJ873,Halabja Public Water Project 873,M601,Halabja,88276376,2024-06-27,2028-09-07,active,Eng. Jalal Saeed Tahir
PJ874,Zakho Smart Energy Project 874,M773,Zakho,16810041,2022-05-25,2025-01-13,delayed,Dr. Nawzad Jalal Saeed
PJ875,Erbil Public Culture Project 875,M963,Erbil,97389258,2024-07-29,2028-01-10,active,Eng. Wrya Salam Saeed
PJ876,Sulaymaniyah Regional Culture Project 876,M445,Sulaymaniyah,64947519,2024-03-14,2027-01-23,completed,Eng. Nawzad Mohammed Ali
PJ877,Sulaymaniyah Digital Culture Project 877,M775,Sulaymaniyah,109715921,2022-11-25,2024-09-19,completed,Eng. Kavar Aziz Qadir
PJ878,Duhok Smart Security Project 878,M312,Duhok,77224224,2024-03-29,2025-02-12,completed,Gen. Wrya Hama Ahmad
PJ879,Halabja Regional Health Project 879,M310,Halabja,92330081,2024-01-24,2028-09-24,active,Dr. Lana Mohammed Saeed
PJ880,Erbil Integrated Transport Project 880,M452,Erbil,88252135,2023-08-27,2027-08-07,active,Gen. Tara Aziz Taha
PJ881,Sulaymaniyah Integrated Water Project 881,M373,Sulaymaniyah,115743408,2024-03-01,2025-05-04,active,Gen. Narin Sherzad Mahmoud
PJ882,Halabja Digital Education Project 882,M704,Halabja,13709629,2023-03-24,2024-02-18,active,Eng. Fuad Jalal Othman
PJ883,Zakho Integrated Health Project 883,M717,Zakho,49255204,2024-08-27,2025-05-15,planned,Gen. Mazin Latif Mustafa
PJ884,Erbil Regional Education Project 884,M856,Erbil,58960609,2022-01-23,2022-11-18,active,Eng. Tara Saeed Nuri
PJ885,Zakho Integrated Health Project 885,M478,Zakho,57495584,2024-11-15,2029-03-11,completed,Dr. Zhyan Kamaran Qadir
PJ886,Erbil Integrated Infrastructure Project 886,M762,Erbil,118846049,2025-08-05,2028-06-20,active,Dr. Wrya Aryan Faris
PJ887,Halabja Integrated Health Project 887,M345,Halabja,98062403,2023-08-13,2025-10-03,delayed,Gen. Baran Bakr Ali
PJ888,Sulaymaniyah Digital Transport Project 888,M515,Sulaymaniyah,107472508,2024-09-14,2029-07-30,delayed,Gen. Narin Barzan Rashid
PJ889,Halabja Smart Health Project 889,M916,Halabja,114369319,2025-06-25,2029-01-09,planned,Gen. Kavar Barzan Hama
PJ890,Zakho Regional Education Project 890,M964,Zakho,91024401,2023-08-05,2027-06-08,completed,Gen. Zhyan Mustafa Karim
PJ891,Sulaymaniyah Public Water Project 891,M538,Sulaymaniyah,67477866,2022-11-14,2025-02-17,completed,Eng. Vian Aziz Hassan
PJ892,Halabja Smart Energy Project 892,M716,Halabja,28664739,2024-01-20,2028-01-12,planned,Gen. Dara Aziz Karim
PJ893,Halabja Digital Energy Project 893,M361,Halabja,35311757,2025-03-30,2030-01-23,completed,Gen. Rami Aryan Karimi
PJ894,Halabja Digital Culture Project 894,M807,Halabja,72555488,2023-01-19,2027-11-30,active,Gen. Rozhan Omar Karim
PJ895,Zakho Public Transport Project 895,M515,Zakho,52437243,2022-08-17,2025-05-06,planned,Gen. Narin Barzan Rashid
PJ896,Duhok Public Education Project 896,M785,Duhok,101714660,2024-06-04,2028-01-25,delayed,Gen. Rozhan Saber Rashid
PJ897,Zakho Smart Security Project 897,M318,Zakho,19282211,2024-04-12,2027-09-07,completed,Eng. Narin Latif Hasan
PJ898,Halabja National Health Project 898,M481,Halabja,26468088,2024-06-25,2026-12-22,active,Gen. Salih Jamal Nuri
PJ899,Duhok Regional Security Project 899,M332,Duhok,88960885,2024-05-06,2025-11-21,planned,Gen. Kamaran Sherzad Hama
PJ900,Sulaymaniyah National Housing Project 900,M979,Sulaymaniyah,110597993,2022-08-01,2024-04-16,active,Dr. Narin Jamal Mustafa
PJ901,Sulaymaniyah National Transport Project 901,M444,Sulaymaniyah,36778287,2025-06-15,2027-07-18,planned,Dr. Rami Raber Taha
PJ902,Sulaymaniyah Integrated Water Project 902,M643,Sulaymaniyah,44282349,2024-10-18,2026-01-17,planned,Gen. Helin Farid Tahir
PJ903,Halabja Public Security Project 903,M400,Halabja,42949099,2025-04-17,2029-01-22,active,Gen. Dara Karim Ali
PJ904,Halabja Public Energy Project 904,M108,Halabja,91527640,2023-08-08,2027-01-21,delayed,Eng. Xezal Farhad Mahmoud
PJ905,Sulaymaniyah Digital Housing Project 905,M735,Sulaymaniyah,5045828,2024-03-25,2028-12-09,active,Dr. Kamaran Ihsan Said
PJ906,Duhok Integrated Security Project 906,M320,Duhok,67533401,2024-10-05,2025-11-21,active,Eng. Nawzad Omar Hassan
PJ907,Duhok Integrated Water Project 907,M590,Duhok,94458510,2025-07-12,2027-07-21,planned,Gen. Alan Fuad Ahmad
PJ908,Duhok Regional Security Project 908,M081,Duhok,110769511,2022-03-21,2026-02-24,completed,Eng. Naz Aziz Rashid
PJ909,Halabja Digital Housing Project 909,M087,Halabja,34827928,2023-07-31,2024-08-25,active,Dr. Vian Mohammed Karimi
PJ910,Sulaymaniyah Public Energy Project 910,M334,Sulaymaniyah,114101595,2024-01-12,2025-04-12,delayed,Eng. Wrya Farhad Tahir
PJ911,Zakho National Security Project 911,M139,Zakho,26565661,2024-04-10,2028-01-22,active,Gen. Aryan Farhad Hassan
PJ912,Zakho Public Housing Project 912,M334,Zakho,38449379,2023-01-05,2024-03-04,completed,Eng. Wrya Farhad Tahir
PJ913,Sulaymaniyah Regional Health Project 913,M835,Sulaymaniyah,111990187,2022-09-23,2026-11-27,planned,Dr. Kamaran Nawzad Mustafa
PJ914,Erbil Public Energy Project 914,M633,Erbil,86798097,2024-08-17,2026-07-25,completed,Eng. Baran Omar Rashid
PJ915,Sulaymaniyah National Health Project 915,M354,Sulaymaniyah,70426431,2022-12-07,2025-12-06,active,Dr. Farhad Jamal Kadir
PJ916,Duhok Smart Infrastructure Project 916,M363,Duhok,95977630,2023-06-25,2026-09-23,planned,Dr. Hawkar Raber Karim
PJ917,Halabja Digital Infrastructure Project 917,M949,Halabja,84915749,2024-12-19,2028-03-05,delayed,Eng. Sardar Karim Tahir
PJ918,Halabja Digital Infrastructure Project 918,M831,Halabja,110574457,2024-05-04,2028-06-29,completed,Dr. Jalal Aryan Faris
PJ919,Zakho Digital Housing Project 919,M755,Zakho,116036901,2025-08-19,2027-07-04,completed,Gen. Naz Aziz Omar
PJ920,Halabja Digital Culture Project 920,M050,Halabja,117780529,2024-07-15,2027-04-26,delayed,Dr. Vian Saeed Hassan
PJ921,Erbil National Culture Project 921,M454,Erbil,74781883,2025-09-14,2027-02-02,delayed,Dr. Pishtiwan Omar Qadir
PJ922,Zakho Smart Housing Project 922,M948,Zakho,102159613,2023-05-17,2024-07-21,planned,Dr. Randa Karim Kadir
PJ923,Sulaymaniyah Smart Security Project 923,M930,Sulaymaniyah,67152956,2024-02-05,2026-04-08,completed,Eng. Zeynep Farid Kadir
PJ924,Halabja Public Education Project 924,M552,Halabja,2414249,2022-05-31,2025-03-26,completed,Dr. Tara Ihsan Nasser
PJ925,Sulaymaniyah Digital Security Project 925,M222,Sulaymaniyah,66141387,2024-11-28,2025-11-30,delayed,Eng. Sardar Salam Kadir
PJ926,Zakho National Education Project 926,M116,Zakho,91971329,2024-08-07,2026-10-02,planned,Eng. Kavar Saeed Hasan
PJ927,Halabja Integrated Energy Project 927,M549,Halabja,65181621,2025-08-06,2030-05-21,planned,Eng. Sardar Barzan Nasser
PJ928,Duhok Integrated Culture Project 928,M164,Duhok,105876207,2022-10-11,2025-11-08,active,Gen. Azad Farhad Ahmad
PJ929,Erbil Integrated Infrastructure Project 929,M280,Erbil,98186028,2025-11-21,2028-07-10,completed,Dr. Mazin Saeed Karim
PJ930,Erbil Integrated Energy Project 930,M560,Erbil,15426558,2025-03-16,2029-04-11,planned,Gen. Xezal Fuad Hasan
PJ931,Duhok Integrated Transport Project 931,M907,Duhok,74806406,2024-06-22,2025-03-26,planned,Eng. Helin Kamaran Karim
PJ932,Sulaymaniyah Smart Security Project 932,M347,Sulaymaniyah,87584458,2025-12-08,2027-12-11,delayed,Gen. Hawkar Mohammed Mustafa
PJ933,Halabja Integrated Housing Project 933,M185,Halabja,111653565,2025-07-25,2027-09-19,delayed,Dr. Karwan Kamaran Aziz
PJ934,Sulaymaniyah National Security Project 934,M148,Sulaymaniyah,12693262,2024-12-10,2025-10-19,active,Gen. Farhad Omar Ahmad
PJ935,Sulaymaniyah Smart Transport Project 935,M562,Sulaymaniyah,8531552,2022-10-20,2026-05-09,delayed,Gen. Azad Saber Qadir
PJ936,Duhok Regional Security Project 936,M208,Duhok,49142064,2025-03-10,2029-08-06,delayed,Eng. Randa Sherzad Ahmad
PJ937,Zakho Public Energy Project 937,M217,Zakho,48935045,2024-06-25,2029-05-04,completed,Eng. Wrya Jalal Omar
PJ938,Duhok National Culture Project 938,M350,Duhok,56049129,2025-04-05,2025-12-07,planned,Eng. Vian Rizgar Kadir
PJ939,Halabja Public Education Project 939,M649,Halabja,101746102,2022-07-13,2024-03-13,delayed,Gen. Nawzad Aziz Hasan
PJ940,Erbil Smart Housing Project 940,M707,Erbil,109609035,2025-12-13,2030-07-10,planned,Gen. Alan Omar Taha
PJ941,Zakho Regional Water Project 941,M796,Zakho,90446929,2025-10-07,2027-11-01,delayed,Gen. Zeynep Aryan Salih
PJ942,Sulaymaniyah Regional Energy Project 942,M910,Sulaymaniyah,70586829,2023-12-31,2026-08-10,delayed,Eng. Randa Jamal Taha
PJ943,Halabja Regional Infrastructure Project 943,M927,Halabja,54563725,2022-12-05,2024-06-07,planned,Dr. Baran Aziz Ali
PJ944,Zakho Smart Culture Project 944,M512,Zakho,110247653,2024-09-21,2026-07-16,completed,Eng. Sardar Jamal Aziz
PJ945,Halabja Smart Security Project 945,M185,Halabja,112505024,2024-11-01,2027-01-31,planned,Dr. Karwan Kamaran Aziz
PJ946,Sulaymaniyah Public Health Project 946,M040,Sulaymaniyah,91212337,2023-03-11,2026-02-08,active,Eng. Karwan Saber Ali
PJ947,Duhok Digital Housing Project 947,M738,Duhok,90594472,2024-05-15,2029-04-05,delayed,Dr. Lana Mohammed Hama
PJ948,Erbil Integrated Housing Project 948,M145,Erbil,10565232,2022-06-29,2024-11-30,delayed,Dr. Jalal Jamal Mustafa
PJ949,Duhok National Education Project 949,M075,Duhok,86881044,2025-04-15,2026-04-16,delayed,Gen. Bestun Fuad Taha
PJ950,Zakho Digital Health Project 950,M550,Zakho,90067715,2025-10-18,2028-10-16,completed,Gen. Pishtiwan Aziz Ahmad
PJ951,Erbil Public Transport Project 951,M748,Erbil,110330655,2025-08-04,2029-10-03,delayed,Gen. Avan Omar Hassan
PJ952,Zakho National Health Project 952,M661,Zakho,16851683,2025-10-11,2028-01-22,completed,Dr. Avan Aryan Karimi
PJ953,Halabja Smart Education Project 953,M717,Halabja,88161773,2022-04-24,2023-10-18,delayed,Gen. Mazin Latif Mustafa
PJ954,Duhok National Education Project 954,M095,Duhok,14624248,2025-07-16,2030-05-29,active,Gen. Hawkar Kamaran Karim
PJ955,Zakho Integrated Education Project 955,M584,Zakho,9289151,2022-05-24,2023-10-05,active,Gen. Rozhan Aryan Kadir
PJ956,Duhok National Security Project 956,M563,Duhok,106216134,2023-04-19,2025-08-10,delayed,Eng. Vian Rebaz Aziz
PJ957,Halabja Regional Water Project 957,M013,Halabja,64195590,2024-12-02,2025-09-18,delayed,Eng. Hawkar Salam Kadir
PJ958,Sulaymaniyah Smart Housing Project 958,M495,Sulaymaniyah,94639803,2024-11-30,2025-09-03,completed,Eng. Wrya Mustafa Kadir
PJ959,Duhok Digital Education Project 959,M566,Duhok,92675805,2024-01-11,2026-11-13,completed,Dr. Karwan Omar Aziz
PJ960,Duhok Smart Water Project 960,M854,Duhok,31367812,2023-08-14,2028-04-11,planned,Eng. Layla Jamal Aziz
PJ961,Zakho Public Health Project 961,MOH,Zakho,102011944,2023-11-02,2026-09-11,completed,Dr. Saman Kamaran Aziz
PJ962,Erbil Integrated Education Project 962,M268,Erbil,13946258,2025-05-16,2028-10-13,planned,Gen. Saman Ihsan Kadir
PJ963,Zakho Public Housing Project 963,M721,Zakho,18464361,2023-01-08,2027-01-23,delayed,Gen. Vian Aziz Tahir
PJ964,Sulaymaniyah National Transport Project 964,M593,Sulaymaniyah,101264675,2023-04-10,2027-10-25,planned,Dr. Xezal Rebaz Nasser
PJ965,Erbil Integrated Housing Project 965,M493,Erbil,10965537,2025-01-09,2027-03-16,planned,Dr. Jalal Kamaran Rashid
PJ966,Sulaymaniyah Digital Infrastructure Project 966,M195,Sulaymaniyah,89451708,2024-07-15,2026-09-12,planned,Eng. Baran Rizgar Nuri
PJ967,Zakho Integrated Infrastructure Project 967,M404,Zakho,2728549,2024-07-02,2028-08-28,active,Eng. Saman Barzan Hassan
PJ968,Halabja National Housing Project 968,M650,Halabja,52763061,2023-09-07,2026-10-11,completed,Eng. Nawzad Aryan Taha
PJ969,Duhok Smart Security Project 969,M196,Duhok,12740532,2025-03-17,2027-10-22,delayed,Dr. Xezal Kamaran Said
PJ970,Erbil National Security Project 970,M281,Erbil,52353675,2025-01-31,2026-12-26,completed,Gen. Dilan Jalal Ali
PJ971,Sulaymaniyah National Water Project 971,M718,Sulaymaniyah,52207564,2022-03-01,2026-12-15,delayed,Eng. Naz Saber Hassan
PJ972,Duhok Public Infrastructure Project 972,M189,Duhok,26166326,2024-07-18,2025-09-26,active,Gen. Zeynep Latif Hassan
PJ973,Duhok Regional Health Project 973,M826,Duhok,9074888,2025-07-17,2027-05-18,completed,Dr. Lana Farhad Nuri
PJ974,Duhok Digital Housing Project 974,M735,Duhok,9049080,2025-08-09,2029-01-11,planned,Dr. Kamaran Ihsan Said
PJ975,Erbil Regional Water Project 975,M763,Erbil,8379629,2022-02-23,2026-09-20,planned,Gen. Baran Dara Hama
PJ976,Halabja Digital Education Project 976,M709,Halabja,110137092,2024-07-18,2026-12-03,active,Eng. Chnar Hama Ali
PJ977,Halabja Regional Security Project 977,M467,Halabja,60577952,2022-01-19,2024-11-09,completed,Gen. Yara Bakr Mustafa
PJ978,Halabja Public Energy Project 978,M872,Halabja,2518970,2022-05-24,2025-10-02,active,Gen. Rebaz Salam Karim
PJ979,Sulaymaniyah Regional Culture Project 979,M409,Sulaymaniyah,37450619,2025-11-13,2030-02-10,delayed,Eng. Pishtiwan Rebaz Mustafa
PJ980,Zakho Regional Health Project 980,M891,Zakho,74432644,2023-05-10,2025-01-12,active,Dr. Zhyan Barzan Aziz
PJ981,Sulaymaniyah Public Housing Project 981,M999,Sulaymaniyah,49832094,2023-10-11,2026-03-06,planned,Dr. Nawzad Farhad Salih
PJ982,Zakho Regional Culture Project 982,M167,Zakho,16086247,2022-10-24,2026-05-22,completed,Dr. Nawzad Fuad Mahmoud
PJ983,Erbil Regional Education Project 983,M691,Erbil,109357013,2023-09-16,2026-10-20,delayed,Gen. Farhad Dara Omar
PJ984,Erbil Regional Infrastructure Project 984,M522,Erbil,106121709,2022-11-20,2025-07-31,completed,Dr. Azad Latif Othman
PJ985,Erbil Regional Security Project 985,M417,Erbil,12768687,2025-02-15,2028-01-03,planned,Dr. Zhyan Aryan Rashid
PJ986,Duhok Smart Transport Project 986,M903,Duhok,57367730,2022-05-29,2025-10-22,active,Gen. Alan Farid Said
PJ987,Halabja Digital Energy Project 987,M262,Halabja,58608008,2025-03-31,2026-03-24,delayed,Gen. Pishtiwan Sherzad Ali
PJ988,Sulaymaniyah Smart Education Project 988,M789,Sulaymaniyah,82436799,2022-10-29,2026-03-24,planned,Dr. Bestun Salam Said
PJ989,Halabja Smart Energy Project 989,M616,Halabja,103328177,2022-01-10,2026-12-02,completed,Dr. Azad Hama Rashid
PJ990,Sulaymaniyah Regional Security Project 990,M498,Sulaymaniyah,33811999,2022-03-28,2025-11-23,planned,Dr. Dara Sherzad Hama
PJ991,Zakho Public Housing Project 991,M397,Zakho,51247583,2023-12-08,2024-10-21,delayed,Gen. Saman Rizgar Saeed
PJ992,Zakho Digital Education Project 992,M455,Zakho,65555025,2024-07-25,2025-03-13,completed,Eng. Vian Hama Taha
PJ993,Halabja Digital Culture Project 993,M636,Halabja,32788384,2022-06-25,2024-08-21,planned,Dr. Dashni Karim Faris
PJ994,Duhok Digital Infrastructure Project 994,M691,Duhok,74876934,2022-01-02,2024-06-02,delayed,Gen. Farhad Dara Omar
PJ995,Zakho Integrated Housing Project 995,M218,Zakho,113141110,2022-03-17,2023-04-11,planned,Dr. Rebaz Mustafa Karim
PJ996,Erbil Smart Culture Project 996,M941,Erbil,91820223,2023-12-19,2024-11-18,delayed,Gen. Dashni Omar Hasan
PJ997,Zakho Digital Education Project 997,M899,Zakho,40817392,2022-04-18,2024-02-20,active,Dr. Randa Farhad Othman
PJ998,Zakho Digital Security Project 998,M243,Zakho,36933366,2022-03-21,2024-06-04,completed,Gen. Chnar Jamal Aziz
PJ999,Zakho Regional Energy Project 999,M379,Zakho,77464363,2025-08-13,2028-04-28,completed,Gen. Avan Bakr Kadir
PJ1000,Halabja Digital Security Project 1000,M019,Halabja,45499309,2022-06-24,2026-03-04,completed,Dr. Saman Ihsan Hasan
